143.042,11.4126
144.041,11.3888
145.042,11.3812
146.042,11.3604
147.042,11.3501
148.042,11.3259
149.041,11.3164
150.041,11.2936
151.041,11.2898
152.042,11.2739
153.042,11.2643
154.042,11.2444
155.042,11.2268
156.042,11.2179
157.042,11.1956
158.042,11.1811
159.042,11.1694
160.042,11.1533
161.041,11.134
162.042,11.1267
163.041,11.1119
164.041,11.0932
165.042,11.0719
166.042,11.0569
167.041,11.0519
168.042,11.0332
169.042,11.0158
170.042,11.0065
171.042,10.9874
172.041,10.979
173.041,10.9617
174.042,10.9508
175.041,10.9407
176.042,10.9253
177.041,10.904
178.041,10.9001
179.041,10.8875
180.042,10.8639
181.042,10.8593
182.042,10.8484
183.042,10.8255
184.042,10.8227
185.041,10.8019
186.041,10.7838
187.042,10.7772
188.041,10.7567
189.041,10.7488
190.041,10.7299
191.041,10.7136
192.042,10.6903
193.042,10.6769
194.041,10.6663
195.041,10.6591
196.042,10.6398
197.042,10.6276
198.041,10.6072
199.041,10.6014
200.04,10.5735
201.04,10.577
202.04,10.5688
203.04,10.5448
204.04,10.5375
205.041,10.5242
206.041,10.506
207.04,10.4909
208.04,10.4746
209.04,10.4612
210.04,10.459
211.04,10.4404
212.04,10.4268
213.04,10.4163
214.04,10.4021
215.041,10.3849
216.04,10.3792
217.04,10.3627
218.041,10.3518
219.04,10.3407
220.041,10.3217
221.04,10.3194
222.041,10.2968
223.04,10.2811
224.04,10.2694
225.04,10.2532
226.04,10.2384
227.041,10.2255
228.041,10.2158
229.041,10.2073
230.041,10.1938
231.04,10.1785
232.04,10.1719
233.04,10.1589
234.04,10.1465
235.04,10.1317
236.041,10.11
237.041,10.0954
238.041,10.0889
239.041,10.0736
240.041,10.0693
241.041,10.0523
242.041,10.0225
243.041,10.0242
244.041,10.0136
245.041,9.9938
246.042,9.99
247.042,9.9727
248.041,9.948
249.041,9.9487
250.042,9.9326
251.042,9.917
252.041,9.9103
253.041,9.8905
254.042,9.8818
255.042,9.8587
256.041,9.855
257.041,9.848
258.042,9.8347
259.042,9.8261
260.042,9.8198
261.041,9.8116
262.042,9.791
263.042,9.77
264.042,9.7619
265.042,9.7482
266.041,9.7424
267.042,9.7241
268.042,9.7152
269.041,9.6946
270.042,9.6853
271.042,9.6742
272.042,9.6605
273.041,9.655
274.041,9.6274
275.041,9.6207
276.041,9.6038
277.041,9.5918
278.042,9.5787
279.042,9.5671
280.042,9.5624
281.042,9.5455
282.042,9.5413
283.042,9.5232
284.042,9.501
285.042,9.4846
286.042,9.4733
287.042,9.4626
288.042,9.4614
289.042,9.4475
290.042,9.422
291.042,9.4185
292.041,9.4042
293.042,9.3875
294.041,9.3825
295.041,9.3779
296.041,9.3594
297.041,9.3545
298.041,9.3395
299.041,9.3306
300.041,9.3213
301.041,9.3097
302.041,9.2992
303.041,9.2888
304.041,9.2654
305.042,9.2722
306.042,9.2433
307.042,9.2408
308.041,9.2105
309.041,9.2052
310.041,9.1883
311.041,9.185
312.042,9.1708
313.041,9.1731
314.042,9.1491
315.042,9.1372
316.041,9.1347
317.042,9.1216
318.041,9.1085
319.042,9.0972
320.042,9.0887
321.042,9.077
322.042,9.0538
323.041,9.057
324.041,9.0399
325.042,9.03
326.042,9.0222
327.042,9.0039
328.042,8.9938
329.041,8.9825
330.041,8.9813
331.041,8.9668
332.041,8.9612
333.041,8.9472
334.041,8.931
335.041,8.9281
336.041,8.9093
337.041,8.9068
338.042,8.8944
339.042,8.8853
340.042,8.8711
341.041,8.8597
342.042,8.8525
343.042,8.8442
344.041,8.8321
345.042,8.8198
346.042,8.8053
347.042,8.8005
348.042,8.7963
349.041,8.7871
350.041,8.7727
351.041,8.7663
352.042,8.7618
353.042,8.7445
354.041,8.7298
355.042,8.7079
356.042,8.712
357.042,8.6974
358.041,8.6932
359.041,8.6848
360.042,8.6603
361.042,8.6489
362.041,8.6364
363.041,8.6147
364.042,8.6165
365.041,8.6078
366.041,8.5864
367.042,8.5776
368.042,8.5642
369.041,8.5521
370.041,8.5459
371.042,8.5401
372.042,8.5256
373.042,8.5206
374.042,8.5112
375.042,8.5023
376.042,8.4928
377.041,8.4718
378.041,8.4623
379.042,8.4506
380.042,8.4499
381.041,8.43
382.041,8.4245
383.042,8.4188
384.042,8.4009
385.042,8.3976
386.041,8.3828
387.042,8.3747
388.042,8.3577
389.042,8.3377
390.041,8.3385
391.041,8.3267
392.041,8.3183
393.042,8.3007
394.041,8.2985
395.041,8.2886
396.041,8.2792
397.042,8.2536
398.042,8.2602
399.042,8.2496
400.042,8.2381
401.042,8.2166
402.042,8.2014
403.042,8.1981
404.042,8.1941
405.042,8.1736
406.042,8.1667
407.042,8.1542
408.041,8.1459
409.041,8.1441
410.041,8.1348
411.041,8.1247
412.041,8.1149
413.041,8.1054
414.041,8.0996
415.042,8.0866
416.041,8.0742
417.042,8.0679
418.041,8.043
419.042,8.0368
420.041,8.0225
421.042,8.0142
422.041,8
423.041,7.9958
424.042,7.9872
425.042,7.983
426.041,7.9705
427.041,7.9597
428.042,7.9527
429.042,7.94
430.041,7.9247
431.041,7.9243
432.041,7.9145
433.042,7.9015
434.042,7.8917
435.041,7.8879
436.042,7.8746
437.042,7.8727
438.041,7.8574
439.041,7.8416
440.042,7.8466
441.042,7.8362
442.042,7.8215
