186.987,10.9573
187.986,10.9438
188.987,10.9175
189.986,10.8963
190.987,10.8894
191.986,10.8636
192.987,10.8419
193.986,10.8309
194.987,10.8119
195.987,10.7806
196.986,10.7689
197.987,10.7499
198.986,10.712
199.987,10.7045
200.986,10.6927
201.986,10.6791
202.987,10.6479
203.987,10.6337
204.987,10.6178
205.986,10.6005
206.985,10.579
207.986,10.5599
208.986,10.5493
209.986,10.5399
210.985,10.5095
211.985,10.4909
212.985,10.4773
213.985,10.456
214.985,10.4379
215.985,10.4207
216.986,10.4001
217.986,10.3849
218.985,10.3637
219.985,10.3394
220.986,10.3387
230.985,10.0094
231.987,9.9976
232.986,9.9766
233.987,9.9499
234.987,9.9302
235.986,9.9032
236.987,9.8776
237.986,9.8663
238.987,9.8495
239.986,9.8342
240.987,9.8138
241.986,9.791
242.987,9.7792
243.986,9.7572
244.987,9.7471
245.987,9.7314
246.986,9.7013
247.987,9.6933
248.986,9.6764
249.987,9.657
250.986,9.6373
251.987,9.6239
252.986,9.6107
253.987,9.588
254.987,9.5835
255.986,9.5594
256.987,9.5515
257.987,9.5308
258.987,9.5152
259.987,9.4883
260.987,9.4707
261.986,9.4535
262.986,9.4356
263.986,9.4168
264.987,9.4074
265.986,9.384
266.986,9.3708
267.987,9.3543
268.987,9.3249
269.986,9.3212
270.987,9.304
271.987,9.2791
272.986,9.2569
287.986,8.9904
288.987,8.9787
289.986,8.9634
290.987,8.9433
291.987,8.9334
292.986,8.9154
293.987,8.9012
294.986,8.8857
295.987,8.87
296.986,8.8525
297.987,8.833
298.987,8.8205
299.986,8.8071
300.987,8.7953
301.987,8.7746
302.986,8.7726
303.987,8.7485
304.986,8.7316
305.986,8.7156
306.987,8.7013
307.987,8.6835
308.987,8.6719
309.987,8.661
310.986,8.6359
311.987,8.6155
312.987,8.5999
313.986,8.5823
314.987,8.5727
315.987,8.5589
316.987,8.5476
317.987,8.5307
318.987,8.5253
319.986,8.5055
320.987,8.4885
321.986,8.4811
322.987,8.4522
323.986,8.446
324.987,8.4306
325.987,8.4179
326.986,8.3945
327.987,8.3946
328.986,8.3778
329.986,8.3543
330.987,8.3355
331.986,8.3225
332.987,8.3125
333.986,8.2961
334.987,8.2853
335.987,8.2796
336.987,8.26
337.986,8.2355
338.987,8.2291
339.987,8.2171
340.986,8.1947
341.986,8.1907
342.987,8.1754
343.986,8.1525
344.987,8.1452
345.987,8.1214
346.986,8.109
347.986,8.1051
348.987,8.0946
349.986,8.0792
350.986,8.0657
351.987,8.0548
352.987,8.0327
353.986,8.015
354.987,8.002
355.986,7.9882
356.986,7.9737
357.986,7.9644
358.987,7.9488
359.987,7.9337
360.986,7.9192
361.987,7.9086
362.987,7.8938
363.986,7.8733
364.987,7.862
365.987,7.8466
366.986,7.8436
367.987,7.8151
368.986,7.8022
369.987,7.7773
370.986,7.7731
371.986,7.7641
372.987,7.7506
373.986,7.7364
